,initial position of a,initial position of b,initial velocity of a,initial velocity of b,mass of a,mass of b,final position of a,final position of b,final velocity of a,final velocity of b,if collided
7820,1.1442606503489305,3.6229368358456644,0.8045621425207377,0.8617091920471511,31848525743.4658,18338838759.16368,2.050702027238279,4.307715336635616,1.0148589940912622,0.49649279099956795,2.2570133093973372
7821,2.0967288871180245,3.725011725300831,0.9283754568595424,-0.1350474207456709,43294179120.57447,34384580132.04838,2.770916520771241,3.9099129017306997,-0.4141578816145912,1.555357947242739,0.0
7822,2.152595539448403,4.762997037009687,0.5418486283377006,0.08171989928047552,16482554218.901176,17853930049.888992,2.796800569736006,4.75022261822816,0.7683174947630306,-0.1273536973628529,1.953422048492154
7823,2.0490078011676434,0.11812233993589272,0.6183176463574425,0.8794100545381396,34974631875.284,30245752966.02308,2.3148277978167076,1.4051425323106832,-0.3108563443617018,1.9538590295726603,0.9096852655060244
7824,2.808235887061306,3.7924906233630304,0.16129161678133808,-0.8982636023625936,46442864651.64918,17185611740.172825,2.64409112673714,3.7737413775234385,-0.1658625998731373,-0.014153147988564964,0.0
7825,1.1553585433613351,3.3943007333883335,-0.005500347917432258,0.6258881458969505,39926839401.02691,43388994206.39823,1.4094903878902247,3.781273618843236,0.5040378149737463,0.15700775881827903,2.239005323329899
7826,1.155102283752859,1.4741207519894095,0.8213978431858375,-0.057136927908874036,36034729574.83635,12723695501.876854,1.7461670028808884,2.0686286453074576,0.38218156286798893,1.1867658268988321,0.0
7827,2.3310504107833974,1.2648781193859726,0.7180199228321456,0.013053455093148036,34701021082.99089,46305796331.020226,2.5360234053144777,1.6623478169032606,1.262536739818183,-0.39500106601262414,0.0
7828,0.9630970011368412,4.025866239487101,0.03374844205696692,-0.6826269842656587,24902279182.88314,24917866179.32025,1.1055615341127107,3.234591170018168,0.2809166240438834,-0.92964055391361,2.1290296359054572
7829,3.3481300737456445,4.0529379439849,-0.5530797853492024,-0.6943812441468484,47272967008.6261,15476942624.963844,2.9091109484086375,3.010406765694376,0.602667997548321,-4.2245117185650685,0.0
7830,2.266634567392969,1.9783513066714882,-0.9098518678843939,-0.5251293859966666,15277069146.72704,31776584009.04935,1.6175824159770438,1.3281273134502471,-0.41510030823964533,-0.7629886154529003,0.0
7831,4.333993040292265,1.1483920030884898,-0.8921438391695726,-0.676660707212098,20358220124.47168,14429283302.412075,3.391462482450466,0.5428217227936452,-0.9968106534774626,-0.528986702845511,2.8486407596568206
7832,0.2000915694408656,2.349118548071161,-0.6408541016392293,0.22451032411480076,42278750187.938644,45851934710.537895,-0.16035590988016712,2.315073990895211,-0.10510180140328092,-0.2694914624463147,2.1491135087046356
7833,0.8821411288424197,4.230954338304827,0.48773391651940745,0.6974025167126781,42788353821.211044,23567538878.708267,1.4384648931788726,4.803827658649427,0.6246887258270454,0.44875241929135784,3.3488341743478536
7834,2.3679216925304463,4.559668043760533,0.3093185556503757,-0.6115889088016953,23867799241.09352,23544987922.148396,2.94538466194973,3.676258352692162,1.129498869910788,-1.4430142273022666,0.730873690742432
7835,1.5872887311250024,1.655506204824193,-0.32330419068151306,-0.9337221387869918,34391057835.17966,37316661145.017685,0.9372100029107284,1.0234323523594795,-0.6868435426893384,-0.5986840486513629,0.0
7836,0.3614623690888846,3.288049590325095,-0.14740688270485824,0.027195632729840158,33635196897.92585,11566027227.74279,0.2582337148609611,3.1867703903259392,-0.05907016807220985,-0.22969662002727825,2.926604679726577
7837,3.389108292000031,2.4246746215139625,0.3541605024202792,-0.9454193546237812,18178311060.973423,19579177433.103973,3.2967622789915896,1.8938147832920453,-0.4417271859437547,-0.2064764639884213,0.9645636149259982
7838,3.565005901425216,2.8587837395217313,0.11354428256127647,0.7543076884849147,48579708239.91007,16609396170.644958,3.6752991417442713,3.6223829021425087,1.5642427786675233,-3.4887429896290225,0.0
7839,1.7494480585516974,3.215758882667206,-0.20049308675279343,-0.11492707714588768,21517909123.118774,21264124330.466324,1.9339143302346713,2.7112780029673145,0.7663224207711228,-1.0932814126646422,0.7773636727326432
7840,0.020086279685527786,3.492411581343544,-0.771229641324755,-0.36993938536356175,33749474795.6544,48276181592.82869,-0.6246179908833945,3.034019367474385,-0.5225038886609978,-0.5438214788430275,3.472365428413305
7841,0.7305719155454155,3.296940605497639,0.8955503724239773,-0.93396389501104,29445672095.440975,20921075891.882072,1.924658668053641,1.9427646976216144,-2.1385712512979436,3.336454648065398,0.0
