,initial position of a,initial position of b,initial velocity of a,initial velocity of b,mass of a,mass of b,final position of a,final position of b,final velocity of a,final velocity of b,if collided
990,3.0,2.0,0.9775499490862534,0.31857131907468883,10000000000.0,10000000000.0,3.7118994760977335,2.5842217920632184,0.46642293777324045,0.8296983303877036,1.0000658911890041
991,3.0,2.0,-0.7687817438362472,0.9201949172485042,10000000000.0,10000000000.0,3.1941106396575165,1.9572873924374004,0.8410387571580913,-0.6896255837458354,0.0
992,3.0,2.0,0.8047059984240299,-0.950404721644972,10000000000.0,10000000000.0,3.636172626485109,1.2181286502939572,0.5424989259678994,-0.6881976491888415,1.00017550439801
993,3.0,2.0,-0.27428108850608646,0.2363787091366274,10000000000.0,10000000000.0,2.790959670356906,2.171141740511585,0.6699249477735406,-0.7078273271430008,0.0
994,3.0,2.0,-0.24495286957394113,0.3183034346729805,10000000000.0,10000000000.0,2.8618953454917606,2.2114478845507626,0.6986208486847266,-0.625270283585687,0.0
995,3.0,2.0,0.6592100864390251,0.5819457778191659,10000000000.0,10000000000.0,3.2056509672537516,3.0355048970044356,-0.7818117466569473,2.022967610915142,0.17014607024931605
996,3.0,2.0,-0.34300629249685866,0.26134477832951797,10000000000.0,10000000000.0,2.7957709751648587,2.1225756768191895,0.6038331424449925,-0.6854946566123319,0.0
997,3.0,2.0,-0.5062442351132399,0.4483283422800126,10000000000.0,10000000000.0,2.8935092896155004,2.048580609140557,0.56328228275735,-0.6211981755905787,0.0
998,3.0,2.0,0.7086253330277095,-0.8262622055225095,10000000000.0,10000000000.0,3.5275504835806917,1.3548126439244974,0.4193988015183254,-0.5370356740131266,1.000153482079858
999,3.0,2.0,-0.08683396196041504,0.5974617585887472,10000000000.0,10000000000.0,3.112661254928384,2.39791547892028,0.8748416525994611,-0.36421385597112194,0.0
1000,3.0,2.0,-0.4499793742846776,0.17330950578022586,10000000000.0,10000000000.0,2.7033105807550264,2.0200472177273814,0.49949504870994127,-0.7761649172143934,0.0
1001,3.0,2.0,0.20629875026404765,-0.7333942513532146,10000000000.0,10000000000.0,2.9768826493334193,1.496021849577433,-0.2001439895716467,-0.32695151151752017,1.0000939626261647
1002,3.0,2.0,0.4191162863340949,-0.2839018054591613,10000000000.0,10000000000.0,3.1600954214728305,1.9751190594021124,-0.07156270481468309,0.20677718568961623,1.000070295135182
1003,3.0,2.0,-0.027311683011569166,-0.5260773035584718,10000000000.0,10000000000.0,2.678578700460095,1.768032312969857,-0.6341124268485517,0.08072344027850804,0.9105463874902382
1004,3.0,2.0,-0.7211216286245667,-0.40159149421125306,10000000000.0,10000000000.0,2.1803041731818897,1.6970949752945648,0.2956631494154481,-1.4183762722512703,0.0
1005,3.0,2.0,0.07969465216348337,-0.8568324836063479,10000000000.0,10000000000.0,2.8499367449248068,1.3729254236323285,-0.32766053828979347,-0.4494772931530703,1.0000936460395802
1006,3.0,2.0,-0.5529639895933038,-0.9208770819540488,10000000000.0,10000000000.0,2.1223428034857967,1.4038161249668646,-1.2801948743891638,-0.1936461971581896,0.7185266785189321
1007,3.0,2.0,0.07887831611534124,-0.35829917076795215,10000000000.0,10000000000.0,2.7714320014282534,1.9491471439191288,-0.5778769472187326,0.29845609256612027,0.8222848575091246
1008,3.0,2.0,-0.8703944608465972,0.21093091931611463,10000000000.0,10000000000.0,2.6231460810602565,1.7174563237634277,0.27214982678452393,-0.9316133683150037,0.0
1009,3.0,2.0,0.4470299619040363,0.33320156616469765,10000000000.0,10000000000.0,3.0176116418918872,2.762619886176841,-0.8859081478262125,1.6661396758949423,0.25499175571504606
1010,3.0,2.0,-0.4811008568681534,0.7281624244568041,10000000000.0,10000000000.0,3.107992021503707,2.139044839928176,0.7459470958272771,-0.49888552823862925,0.0
1011,3.0,2.0,-0.637083473627668,0.4683161670784268,10000000000.0,10000000000.0,2.8742930268395215,1.9569565433418827,0.5206488599587051,-0.6894161665079452,0.0
1012,3.0,2.0,0.6105608355610648,0.9801024442735353,10000000000.0,10000000000.0,3.5573961225477886,3.033108090958841,1.5938289990591266,-0.003165719224534433,0.0
1013,3.0,2.0,-0.8045797221980548,-0.4367097088445133,10000000000.0,10000000000.0,2.140885376146688,1.617949321753846,0.1796799009898583,-1.4209693320324428,0.0
